"","Checked","Ion","Charge","Molecular.Weight","m.z","RT..min.","FWHM..min.","X..MI","Area","Parent.Area....","Study.File.ID","X.","beginNum","scanNum","tr","pepmass","endNum","productIon","intensity","neutralLoss","Hex","dHex","Pen","HexA","Mal","Cou","Fur","Sin","DDMP","Caf","mzOfChain","ppm","numOfSugar","k.radio","lable","Algycone"
"2541","false","[M-H]-1","-1","NA","311.113616943359","85.5166666666667","0.142","3","227241.644436151","100","F2","","96411","1027","5131","311.1136169433594","96605","149.0596","0.3045052","162.054",1,0,0,0,0,0,0,0,0,0,162.0528233,7.34102993045575,1,1,"Biggest NL (One)","(2E,4E,6E)-4-Methylocta-2,4,6-Trienedial / 3-Phenylpropionic Acid / 4-Coumaryl Alcohol / 1-[2-Methyl-6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyphenyl]Ethanone-Aglycone / (2R,3S,4S,5R,6R)-2-(Hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-(2-Hydroxy-4-Prop-2-Enylphenoxy)Oxan-2-Yl]Methoxy]Oxane-3,4,5-Triol-Aglycone"
"255","false","[M-H]-1","-1","NA","593.151184082031","85.85","0.142","3","227241.644436151","100","F2","","96606","1031","5151","593.1511840820312","96918","285.0403","1","308.1109",1,1,0,0,0,0,0,0,0,0,308.110732,0.620172856474281,2,0.5,"Biggest NL (One)","Isoorientin / 4-(3,4-Dihydroxyphenyl)-7-Hydroxy-5-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxyoxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone / Kaempferol / 7,8,3',4'-Tetrahydroxyflavone / Cyanidin-H"
"257","false","[M-H]-1","-1","NA","449.108917236328","86.5166666666667","0.142","3","227241.644436151","100","F2","","97263","1039","5191","449.1089172363281","97516","303.0507","0.02634507","146.0582",0,1,0,0,0,0,0,0,0,0,146.0579087,1.84540387518035,1,1,"Biggest NL (One)","Taxifolin / Dihydrotricetin / 1-(3,4-Dihydroxyphenyl)-3-(2,4,6-Trihydroxyphenyl)Propane-1,3-Dione / 2-Hydroxyeriodictyol"
"258","false","[M-H]-1","-1","NA","445.114013671875","86.7666666666667","0.142","3","227241.644436151","100","F2","","97517","1042","5206","445.114013671875","97792","283.0599","0.2865573","162.0541",1,0,0,0,0,0,0,0,0,0,162.0528233,8.1292083593564,1,1,"Biggest NL (One)","2-Hydroxyformononetin / Wogonin / 5-Hydroxy-3-(4-Methoxyphenyl)-7-[3,4,5-Trihydroxy-6-[(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxymethyl]Oxan-2-Yl]Oxychromen-4-One-Aglycone / 7-O-Beta-Glucopyranosyl-4'-Hydroxy-5-Methoxyisoflavone-Aglycone / 3-(4-Hydroxyphenyl)-7-Methoxy-5-[(3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxychromen-4-One-Aglycone / Trifolirhizin-Aglycone"
"1125","...","...","...","...","...","...","...","...","...","...","...","...","97517","1042","5206","445.114013671875","97792","299.0557","0.07716578","146.0583",0,1,0,0,0,0,0,0,0,0,146.0579087,2.73159316569191,1,1," ","Diosmetin / Hispidulin / Hydroxygenkwanin / Sorbifolin / Tectorigenine / 7-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2-(4-Hydroxy-3-Methoxyphenyl)Chromen-4-One-Aglycone / 5-Hydroxy-2-(4-Methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 5-Hydroxy-3-[(2S,3R,4S,5S)-4-Hydroxy-5-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-7-Methoxychromen-4-One-Aglycone / 4-(3,4-Dihydroxyphenyl)-7-Methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone"
"259","false","[M-H]-1","-1","NA","909.485290527343","87.0166666666667","0.142","3","227241.644436151","100","F2","","97793","1045","5221","909.4852905273438","98114","439.322","0.01436654","470.1633",2,1,0,0,0,0,0,0,0,0,470.1635553,0.51210430248701,3,0.6667," ","[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl] 10-[3-Hydroxy-6-(Hydroxymethyl)-5-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxy-4-(3,4,5-Trihydroxyoxan-2-Yl)Oxyoxan-2-Yl]Oxy-6A,6B,9,9,12A-Pentamethyl-2-Methylidene-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone"
"1126","...","...","...","...","...","...","...","...","...","...","...","...","97793","1045","5221","909.4852905273438","98114","453.3374","0.08472242","456.1479",2,0,1,0,0,0,0,0,0,0,456.1479052,0.0292171533998256,3,0.3333," ","Glycyrrhetaldehyde"
"260","...","...","...","...","...","...","...","...","...","...","...","...","97793","1045","5221","909.4852905273438","98114","455.3529","0.3171534","454.1324",0,1,1,1,0,0,0,0,0,0,454.1322551,0.36647316024289,3,1,"Biggest NL (One)","3-Epibetulinic Acid / 30-Hydroxy-11-Oxo-Β-Amyrin / 4Α-Carbox-4Α-14Α-Dimethyl-9Β-19-Cyclo-5Α-Cholest-24-En-3Β-Ol / 4Α-Carboxy-Stigmasta-7,24-Dien-3Β-Ol / (2S,3S,4S,5R,6R)-6-[[(3S,6Ar,6Bs,8Ar,9R,14Bs)-14B-Formyl-9-Hydroxy-4,4,6A,6B,8A,11,11-Heptamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-5-[(2S,3R,4S,5R)-4,5-Dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone / 6-[[(3S,6Ar,6Bs,8Ar,14Bs)-9-Hydroxy-4,4,6A,6B,8A,11,11,14B-Octamethyl-14-Oxo-2,3,4A,5,6,7,8,9,10,12,13,14A-Dodecahydro-1H-Picen-3-Yl]Oxy]-5-[4,5-Dihydroxy-3-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone"
"323","...","...","...","...","...","...","...","...","...","...","...","...","97793","1045","5221","909.4852905273438","98114","587.3956","0.1179576","322.0896",0,1,0,1,0,0,0,0,0,0,322.0899965,1.09898801311143,2,1," ","No matched algycone"
"418","...","...","...","...","...","...","...","...","...","...","...","...","97793","1045","5221","909.4852905273438","98114","763.4267","0.04685242","146.0586",0,1,0,0,0,0,0,0,0,0,146.0579087,4.89411255939651,1,1," ","No matched algycone"
"2601","false","[M-H]-1","-1","NA","645.34912109375","87.5166666666667","0.142","3","227241.644436151","100","F2","","98115","1051","5251","645.34912109375","98414","321.244","0.01110096","324.1051",2,0,0,0,0,0,0,0,0,0,324.1056466,1.57204003176415,2,1,"Biggest NL (One)","(2R,3R,4S,5S,6R)-2-[(E)-5-[(1R,4As,5S,6R,8As)-6-Hydroxy-5,8A-Dimethyl-2-Methylidene-5-[[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]-3,4,4A,6,7,8-Hexahydro-1H-Naphthalen-1-Yl]-3-Methylpent-2-Enoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone / (2R,3S,4S,5S,6R)-2-[[7-Hydroxy-4-[(Z)-5-Hydroxy-3-Methylpent-3-Enyl]-4A,8,8-Trimethyl-3-Methylidene-2,4,5,6,7,8A-Hexahydro-1H-Naphthalen-2-Yl]Oxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone"
"1127","...","...","...","...","...","...","...","...","...","...","...","...","98115","1051","5251","645.34912109375","98414","483.2961","0.03825357","162.053",1,0,0,0,0,0,0,0,0,0,162.0528233,1.33162420892662,1,1," ","No matched algycone"
"261","false","[M-H]-1","-1","NA","945.542785644531","87.7666666666667","0.142","3","227241.644436151","100","F2","","98415","1054","5266","945.5427856445312","98738","475.379","0.4930315","470.1638",2,1,0,0,0,0,0,0,0,0,470.1635553,0.555858451947576,3,1,"Biggest NL (One)","Protopanaxatriol"
"1128","...","...","...","...","...","...","...","...","...","...","...","...","98415","1054","5266","945.5427856445312","98738","637.432","0.1233126","308.1108",1,1,0,0,0,0,0,0,0,0,308.110732,0.336387167363837,2,1," ","No matched algycone"
"262","...","...","...","...","...","...","...","...","...","...","...","...","98415","1054","5266","945.5427856445312","98738","783.4905","0.01481704","162.0522",1,0,0,0,0,0,0,0,0,0,162.0528233,3.62633361025507,1,1," ","No matched algycone"
"2621","false","[M-H]-1","-1","NA","405.119110107421","88.0166666666667","0.142","3","227241.644436151","100","F2","","98739","1057","5281","405.1191101074219","98963","97.02814","0.08746037","308.091",0,1,0,0,0,0,0,0,0,1,308.089604,4.43734984183159,2,0.5,"Biggest NL (One)","No matched algycone"
"1129","...","...","...","...","...","...","...","...","...","...","...","...","98739","1057","5281","405.1191101074219","98963","229.0864","0.1657919","176.0327",0,0,0,1,0,0,0,0,0,0,176.0320878,3.37611979064681,1,1," ","Demethylsuberosin"
"263","...","...","...","...","...","...","...","...","...","...","...","...","98739","1057","5281","405.1191101074219","98963","273.0766","1","132.0425",0,0,1,0,0,0,0,0,0,0,132.0422586,1.87445262287081,1,1," ","Apiforol / Phloretin / Propanone / 7-[3,4-Dihydroxy-5-(Hydroxymethyl)Oxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-3,4-Dihydro-2H-Chromene-3,5-Diol-Aglycone"
"264","false","[M-H]-1","-1","NA","561.161376953125","88.5166666666667","0.142","3","227241.644436151","100","F2","","99218","1063","5311","561.161376953125","99457","267.0661","1","294.0953",1,0,1,0,0,0,0,0,0,0,294.0950819,0.73123619181731,2,0.5,"Biggest NL (One)","Formononetin"
"265","false","[M-H]-1","-1","NA","593.151184082031","88.7666666666667","0.142","3","227241.644436151","100","F2","","99458","1066","5326","593.1511840820312","99674","299.0557","1","294.0955",1,0,1,0,0,0,0,0,0,0,294.0950819,1.33691968955413,2,0.5,"Biggest NL (One)","Diosmetin / Hispidulin / Hydroxygenkwanin / Sorbifolin / Tectorigenine / 7-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2-(4-Hydroxy-3-Methoxyphenyl)Chromen-4-One-Aglycone / 5-Hydroxy-2-(4-Methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 5-Hydroxy-3-[(2S,3R,4S,5S)-4-Hydroxy-5-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxolan-2-Yl]Oxy-2-(4-Hydroxyphenyl)-7-Methoxychromen-4-One-Aglycone / 4-(3,4-Dihydroxyphenyl)-7-Methoxy-5-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxychromen-2-One-Aglycone"
"266","false","[M-H]-1","-1","NA","491.21337890625","89.5166666666667","0.142","3","227241.644436151","100","F2","","99675","1075","5371","491.21337890625","99955","167.1067","1","324.1067",2,0,0,0,0,0,0,0,0,0,324.1056466,3.33009519314272,2,0.5,"Biggest NL (One)","(1R,4S,6R)-6-Hydroxy-1,3,3-Trimethylbicyclo[2.2.1]Heptan-2-One / Geranic Acid / Chrysanthemic Acid / 3Β-Hydroxy-Β-Cyclocitral / [3,4,5-Trihydroxy-6-[[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]Oxan-2-Yl] 2,6,6-Trimethylcyclohexene-1-Carboxylate-Aglycone"
"268","false","[M-H]-1","-1","NA","529.265441894531","90.2666666666667","0.142","3","227241.644436151","100","F2","","100332","1084","5416","529.2654418945312","100530","367.2123","0.01870296","162.0532",1,0,0,0,0,0,0,0,0,0,162.0528233,2.10174564345737,1,1,"Biggest NL (One)","(2S,3R,5S,9R)-2,3-Dihydroxy-14-(Hydroxymethyl)-5,9-Dimethyl-14-{[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Tetracyclo[11.2.1.0鹿,鹿鈦?0鈦?鈦筣Hexadecane-5-Carboxylic Acid-Aglycone"
"269","false","[M-H]-1","-1","NA","337.092895507812","90.5166666666667","0.142","3","227241.644436151","100","F2","","100531","1087","5431","337.0928955078125","100839","175.0391","1","162.0538",1,0,0,0,0,0,0,0,0,0,162.0528233,5.91907080272904,1,1,"Biggest NL (One)","4-Methylumbelliferyl / Gerberinside-Aglycone"
"270","false","[M-H]-1","-1","NA","1075.56945800781","91.0166666666667","0.142","3","227241.644436151","100","F2","","100840","1093","5461","1075.5694580078123","101193","457.3684","0.04618938","618.2011",3,0,1,0,0,0,0,0,0,0,618.2007285,0.613890540512443,4,1,"Biggest NL (One)","11-Α-30-Dihydroxy-Β-Amyrin / 12,13Β-Epoxy-16Β-Hydroxy-Β-Amyrin / (2S,3S,4S,5R,6R)-6-[[(3S,4S,6Ar,6Bs,8Ar,9R,12As,14Br)-9-Hydroxy-4-(Hydroxymethyl)-4,6A,6B,8A,11,11,14B-Heptamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-5-[(2S,3R,4S,5R,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone / (2R,3R,4S,5S,6R)-2-[[(4As,5S,6As,6Br,10S,12Ar,14Bs)-5-Hydroxy-2,2,6A,6B,9,9,12A-Heptamethyl-10-[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-[[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicen-4A-Yl]Methoxy]-6-(Hydroxymethyl)Oxane-3,4,5-Triol-Aglycone / (2S,3S,4S,5R,6R)-4-{[(2S,3R,4S,5R,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-{[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy}Oxan-2-Yl]Oxy}-3-Hydroxy-6-{[(1S,2R,4S,5R,10S,13R,17S)-2-Hydroxy-4,5,9,9,13,20,20-Heptamethyl-24-Oxahexacyclo[15.5.2.0鹿,鹿鈦?0鈦?鹿鈦?0鈦?鹿鈦?0鈦?鹿鲁]Tetracosan-10-Yl]Oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy}Oxane-2-Carboxylic Acid-Aglycone / (2S,3R,4R,5R,6S)-2-{[(2R,3R,4S,5S,6R)-2-{[(2R,5S,7R,8S,10R,11R,14S,15R,16R)-5,16-Dihydroxy-2,6,6,10,11-Pentamethyl-14-(6-Methylhepta-2,5-Dien-2-Yl)Tetracyclo[8.7.0.0虏,鈦?0鹿鹿,鹿鈦礭Heptadecan-8-Yl]Oxy}-4,5-Dihydroxy-6-(Hydroxymethyl)Oxan-3-Yl]Oxy}-6-Methyloxane-3,4,5-Triol-Aglycone"
"1130","...","...","...","...","...","...","...","...","...","...","...","...","100840","1093","5461","1075.5694580078123","101193","619.4215","0.2402516","456.148",2,0,1,0,0,0,0,0,0,0,456.1479052,0.135499479930997,3,1," ","No matched algycone"
"271","...","...","...","...","...","...","...","...","...","...","...","...","100840","1093","5461","1075.5694580078123","101193","781.4755","0.08947127","294.0939",1,0,1,0,0,0,0,0,0,0,294.0950819,3.92695013987206,2,1," ","No matched algycone"
"324","...","...","...","...","...","...","...","...","...","...","...","...","100840","1093","5461","1075.5694580078123","101193","943.5274","0.09419263","132.0421",0,0,1,0,0,0,0,0,0,0,132.0422586,1.28437976875358,1,1," ","No matched algycone"
"272","false","[M-H]-1","-1","NA","437.145324707031","91.5166666666667","0.142","3","227241.644436151","100","F2","","101563","1099","5491","437.1453247070312","101963","275.0926","0.2189578","162.0527",1,0,0,0,0,0,0,0,0,0,162.0528233,0.651596408179599,1,1,"Biggest NL (One)","4-Hydroxy-7-Methyl-2-[2-[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxypropan-2-Yl]-2,3-Dihydrofuro[3,2-G]Chromen-5-One-Aglycone"
"274","false","[M-H]-1","-1","NA","429.140228271484","92.7666666666667","0.142","3","227241.644436151","100","F2","","102192","1114","5566","429.1402282714844","102515","121.0282","1","308.112",1,1,0,0,0,0,0,0,0,0,308.110732,4.1552144460897,2,0.5,"Biggest NL (One)","No matched algycone"
"275","false","[M-H]-1","-1","NA","915.277587890625","93.0166666666667","0.142","3","227241.644436151","100","F2","","102516","1117","5581","915.277587890625","102846","315.0496","0.336288","600.228",1,3,0,0,0,0,0,0,0,0,600.2265494,2.36658519144962,4,0.75,"Biggest NL (One)","Isorhamnetin / 11-Hydroxy-6,8,16,20-Tetraoxapentacyclo[10.8.0.02,9.03,7.013,18]Icosa-1(12),2(9),10,13(18)-Tetraene-17,19-Dione / Selgin / 5,7-Dihydroxy-2-[4-Hydroxy-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyphenyl]-3-Methoxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-2-(3,4-Dihydroxyphenyl)-5-Hydroxy-7-Methoxychromen-4-One-Aglycone / 5,8-Dihydroxy-2-(4-Hydroxyphenyl)-7-Methoxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxychromen-4-One-Aglycone / 3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-5,7-Dihydroxy-2-(4-Hydroxyphenyl)-6-Methoxychromen-4-One-Aglycone"
"1132","...","...","...","...","...","...","...","...","...","...","...","...","102516","1117","5581","915.277587890625","102846","461.1066","0.02919489","454.171",1,2,0,0,0,0,0,0,0,0,454.1686407,5.22092023253969,3,0.6667," ","No matched algycone"
"276","...","...","...","...","...","...","...","...","...","...","...","...","102516","1117","5581","915.277587890625","102846","769.2201","0.06529579","146.0575",0,1,0,0,0,0,0,0,0,0,146.0579087,2.58671615683052,1,1," ","No matched algycone"
"2761","false","[M-H]-1","-1","NA","799.230224609375","93.2666666666667","0.142","3","227241.644436151","100","F2","","102847","1120","5596","799.230224609375","103208","345.0594","0.307676","454.1708",1,2,0,0,0,0,0,0,0,0,454.1686407,4.85480165970159,3,0.3333,"Biggest NL (One)","3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxymethyl]Oxan-2-Yl]Oxy-5,7-Dihydroxy-2-(4-Hydroxy-3-Methoxyphenyl)-6-Methoxychromen-4-One-Aglycone"
"277","false","[M-H]-1","-1","NA","738.443359375","93.5166666666667","0.142","3","227241.644436151","100","F2","","103209","1123","5611","738.443359375","103453","430.3331","0.01015163","308.1102",1,1,0,0,0,0,0,0,0,0,308.110732,1.60859634465954,2,1,"Biggest NL (One)","(2S,3R,4R,5R,6S)-2-{[(2R,3R,4S,5S,6R)-4,5-Dihydroxy-6-(Hydroxymethyl)-2-{5',7,9,13-Tetramethyl-5-Oxaspiro[Pentacyclo[10.8.0.0虏,鈦?0鈦?鈦?0鹿鲁,鹿鈦竇Icosane-6,2'-Piperidine]-3-Oloxy}Oxan-3-Yl]Oxy}-6-Methyloxane-3,4,5-Triol-Aglycone"
"1133","...","...","...","...","...","...","...","...","...","...","...","...","103209","1123","5611","738.443359375","103453","592.3859","0.03039813","146.0575",0,1,0,0,0,0,0,0,0,0,146.0579087,2.87780520268298,1,1," ","No matched algycone"
"278","false","[M-H]-1","-1","NA","533.187561035156","94.2666666666667","0.142","3","227241.644436151","100","F2","","103454","1132","5656","533.1875610351562","103923","95.01244","0.04100346","438.1751",0,3,0,0,0,0,0,0,0,0,438.1737261,3.18807500217169,3,0.3333,"Biggest NL (One)","No matched algycone"
"1134","...","...","...","...","...","...","...","...","...","...","...","...","103454","1132","5656","533.1875610351562","103923","109.0281","0.01710523","424.1594",0,2,1,0,0,0,0,0,0,0,424.158076,3.20406678247565,3,0.3333," ","No matched algycone"
"279","...","...","...","...","...","...","...","...","...","...","...","...","103454","1132","5656","533.1875610351562","103923","209.0812","0.602115","324.1063",2,0,0,0,0,0,0,0,0,0,324.1056466,2.14261514909506,2,0.5," ","Phlorisovalerophenone / Sinapyl Alcohol / (2R,3S,4S,5R,6R)-2-(Hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-Trihydroxy-6-[4-[(E)-3-Hydroxyprop-1-Enyl]-2,6-Dimethoxyphenoxy]Oxan-2-Yl]Methoxy]Oxane-3,4,5-Triol-Aglycone"
"2791","false","[M-H]-1","-1","NA","369.082702636718","95.0166666666667","0.142","3","227241.644436151","100","F2","","103924","1141","5701","369.0827026367188","104170","207.0291","0.3281529","162.0536",1,0,0,0,0,0,0,0,0,0,162.0528233,4.63634770479634,1,1,"Biggest NL (One)","Fratexin / (E)-3-[6-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxy-1,3-Benzodioxol-5-Yl]Prop-2-Enoic Acid-Aglycone"
"280","false","[M-H]-1","-1","NA","941.511535644531","95.2666666666667","0.142","3","227241.644436151","100","F2","","104171","1144","5716","941.5115356445312","104470","471.3474","1","470.1642",2,1,0,0,0,0,0,0,0,0,470.1635553,1.28751738634455,3,0.3333,"Biggest NL (One)","Hederagenic Acid / Machaerinic Acid / [3,4,5-Trihydroxy-6-[[3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxymethyl]Oxan-2-Yl] 1-Hydroxy-2,2,6A,6B,9,9,12A-Heptamethyl-10-(3,4,5-Trihydroxyoxan-2-Yl)Oxy-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylate-Aglycone / (3尾,9尉,16尾)-20-Hydroxy-16,23:16,30-Diepoxydammar-24-En-3-Yl 6-Deoxy-伪-L-Mannopyranosyl-(1->2)-[尾-D-Glucopyranosyl-(1->6)-尾-D-Glucopyranosyl-(1->3)]-伪-L-Arabinopyranoside-Aglycone / (4Ar,5R,6As,6Br,10S,12Ar,14Bs)-10-[(2R,3R,4S,5S,6R)-6-[[(2S,3R,4S,5S)-4,5-Dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-Trihydroxyoxan-2-Yl]Oxyoxan-2-Yl]Oxymethyl]-4,5-Dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-(Hydroxymethyl)Oxan-2-Yl]Oxyoxan-2-Yl]Oxy-5-Hydroxy-2,2,6A,6B,9,9,12A-Heptamethyl-1,3,4,5,6,6A,7,8,8A,10,11,12,13,14B-Tetradecahydropicene-4A-Carboxylic Acid-Aglycone"
"281","false","[M-H]-1","-1","NA","296.113952636718","95.5166666666667","0.142","3","227241.644436151","100","F2","","104471","1147","5731","296.1139526367188","104769","150.0548","0.02885537","146.0592",0,1,0,0,0,0,0,0,0,0,146.0579087,8.83160205491797,1,1,"Biggest NL (One)","(E)-4-Hydroxyphenylacetaldoxime / 2-(Methylamino)Benzoic Acid / Methyl Anthranilate"
"282","false","[M-H]-1","-1","NA","1103.56433105468","96.0166666666667","0.142","3","227241.644436151","100","F2","","104770","1153","5761","1103.5643310546877","105332","455.3524","0.4626619","648.2119",4,0,0,0,0,0,0,0,0,0,648.2112932,0.97476560262359,4,0.5," ","3-Epibetulinic Acid / 30-Hydroxy-11-Oxo-Β-Amyrin / 4Α-Carbox-4Α-14Α-Dimethyl-9Β-19-Cyclo-5Α-Cholest-24-En-3Β-Ol / 4Α-Carboxy-Stigmasta-7,24-Dien-3Β-Ol / (2S,3S,4S,5R,6R)-6-[[(3S,6Ar,6Bs,8Ar,9R,14Bs)-14B-Formyl-9-Hydroxy-4,4,6A,6B,8A,11,11-Heptamethyl-1,2,3,4A,5,6,7,8,9,10,12,12A,14,14A-Tetradecahydropicen-3-Yl]Oxy]-5-[(2S,3R,4S,5R)-4,5-Dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-Trihydroxy-6-Methyloxan-2-Yl]Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone / 6-[[(3S,6Ar,6Bs,8Ar,14Bs)-9-Hydroxy-4,4,6A,6B,8A,11,11,14B-Octamethyl-14-Oxo-2,3,4A,5,6,7,8,9,10,12,13,14A-Dodecahydro-1H-Picen-3-Yl]Oxy]-5-[4,5-Dihydroxy-3-(3,4,5-Trihydroxy-6-Methyloxan-2-Yl)Oxyoxan-2-Yl]Oxy-3,4-Dihydroxyoxane-2-Carboxylic Acid-Aglycone"
